,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,have_failed,high_absences,student_drinker
409,1,0,15,1,1,0,2,2,1,3,0,0,1,0,0,1,1,1,1,4,5,2,1,1,3,0,14,14,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False,0,0
410,1,1,16,1,1,1,4,4,1,1,0,0,1,0,0,1,1,1,0,4,4,4,1,2,2,6,17,17,17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,1
411,1,1,16,1,1,1,4,4,1,3,0,0,1,0,1,1,1,1,0,3,2,3,1,2,2,10,13,13,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,False,1,1
412,1,1,16,1,1,1,3,3,3,2,0,1,1,0,1,1,1,0,0,5,3,2,1,1,4,2,13,14,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,0
413,1,0,17,1,1,1,3,2,1,1,3,0,1,1,1,1,1,1,0,5,5,5,2,4,5,2,8,8,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,True,0,1
414,1,0,16,1,0,1,4,3,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,5,6,12,12,12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,1,1
415,1,0,15,1,1,1,4,3,1,2,0,0,0,0,0,1,1,1,0,4,4,1,1,1,1,0,12,13,14,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,False,0,0
416,1,0,15,1,1,1,4,4,1,1,0,0,1,1,0,1,1,1,0,5,4,2,1,1,5,0,11,12,12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,0,0
417,1,0,16,1,0,1,4,2,1,2,0,0,0,0,1,1,1,1,0,4,5,1,1,3,5,0,12,13,14,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
418,1,0,16,1,0,1,2,2,2,2,0,0,1,0,1,1,1,1,0,5,4,4,2,4,5,2,10,10,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
419,1,1,15,0,1,1,2,4,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,10,11,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,False,0,0
420,1,1,16,1,1,1,2,2,1,1,0,0,1,0,0,0,1,1,0,1,2,2,1,3,5,6,10,11,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False,1,1
421,1,0,15,1,1,1,2,2,1,1,0,0,1,0,0,1,1,1,0,4,2,2,1,2,5,8,11,12,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,1
422,1,0,15,1,1,1,4,2,1,1,0,0,0,0,0,1,1,1,0,2,2,4,2,4,1,0,11,11,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,False,0,1
423,1,0,16,1,0,0,3,4,1,2,0,1,1,1,1,1,1,1,0,5,3,3,1,1,5,2,12,12,13,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
424,1,0,16,1,1,1,4,4,1,2,0,0,1,1,1,1,1,1,1,4,4,5,5,5,5,4,12,11,12,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,False,0,1
425,1,0,15,1,1,1,4,4,1,2,0,0,1,1,0,0,1,1,0,5,4,2,3,4,5,0,10,11,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,1
426,1,0,15,1,1,1,4,4,2,2,0,0,1,0,1,1,1,1,0,4,3,1,1,1,5,2,15,15,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,0
427,1,0,15,0,1,1,4,3,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,5,0,13,14,15,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,False,0,0
428,1,0,15,1,0,1,3,3,1,2,0,0,0,0,1,0,1,1,0,5,3,2,1,1,2,0,13,12,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
429,1,0,16,1,1,1,3,2,1,1,0,0,1,0,0,0,1,1,0,5,4,3,1,1,5,4,12,12,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
430,1,1,15,1,1,1,2,3,2,1,0,0,1,0,1,1,1,0,0,3,5,1,1,1,5,4,11,11,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,False,0,0
431,1,0,15,1,0,1,4,3,1,3,0,0,1,0,1,1,1,1,0,5,4,3,1,1,4,0,14,14,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,False,0,0
432,1,0,16,0,1,0,4,4,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,5,4,13,13,13,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,False,0,0
433,1,1,15,0,1,1,3,4,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,11,12,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,False,0,0
434,1,1,15,0,1,1,2,2,1,1,0,1,1,0,1,1,1,0,0,4,3,1,1,1,2,8,14,13,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,0
435,1,1,16,1,0,1,2,2,2,2,0,0,1,0,1,0,1,1,1,3,3,3,1,2,3,16,11,11,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,1
436,1,0,15,1,0,1,4,4,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,5,8,10,11,11,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,False,1,1
437,1,0,15,1,1,1,4,4,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,5,0,14,15,15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,False,0,0
438,1,0,15,1,1,1,2,2,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0,9,10,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,0
439,1,1,16,1,0,1,2,2,2,2,1,1,0,0,1,1,1,1,0,4,3,3,2,2,5,14,10,11,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,True,1,1
440,1,1,15,1,0,0,4,3,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,5,4,10,11,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
441,1,1,16,1,0,0,3,3,1,2,0,0,1,0,0,1,1,1,0,2,3,5,1,4,3,6,13,12,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False,1,1
442,1,0,16,1,1,1,4,3,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,2,2,17,17,17,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,0
443,1,0,15,1,1,1,4,2,1,2,0,0,1,0,0,1,1,0,0,4,3,3,2,2,5,4,11,12,13,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
444,1,1,15,1,1,1,4,4,1,2,0,1,1,0,1,0,1,1,0,4,4,4,1,1,3,2,13,12,12,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0
445,1,1,16,1,0,1,2,2,3,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,4,0,14,13,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
446,1,1,15,1,0,1,4,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,16,14,16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,0
447,1,0,15,1,0,0,4,2,2,1,0,0,0,0,0,1,1,0,0,5,5,5,3,4,5,4,10,9,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,0,1
448,1,1,15,1,1,1,4,4,1,1,0,1,1,0,0,1,1,1,0,3,3,4,2,3,5,0,13,12,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
449,1,1,15,1,0,0,3,3,1,1,0,0,0,0,0,1,1,1,0,5,3,4,4,4,1,0,13,12,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,1
450,1,1,16,1,1,0,2,1,1,2,0,0,0,0,1,1,1,1,1,5,3,4,1,1,2,2,12,13,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,0
451,1,1,15,1,1,0,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,1,0,15,14,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,0
452,1,0,15,1,1,1,4,4,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,5,8,15,15,16,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,False,1,0
453,1,0,15,1,0,1,1,2,1,2,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,0,14,13,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,False,0,0
454,1,1,16,1,1,1,4,2,1,2,0,0,1,1,0,1,1,1,0,4,2,3,1,1,5,2,16,15,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
455,1,1,16,0,1,1,4,4,1,2,0,0,1,0,1,1,1,0,0,2,4,4,2,3,4,0,17,16,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False,0,1
456,1,1,16,1,1,1,1,1,4,1,0,1,1,0,1,0,1,1,1,5,5,5,5,5,5,0,10,10,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
457,1,1,16,1,0,1,1,2,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13,13,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,False,0,0
458,1,1,16,1,1,1,4,3,1,3,0,1,1,0,1,1,1,1,0,3,4,4,2,4,4,0,14,13,13,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,False,0,1
459,1,1,15,1,0,1,4,3,1,2,0,1,0,0,1,1,1,1,1,4,4,4,2,4,2,0,13,12,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,False,0,1
460,1,1,16,1,0,1,4,3,3,2,0,0,1,0,1,1,1,1,0,5,4,3,1,2,1,2,16,15,16,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
461,1,0,15,1,1,0,4,4,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,3,0,11,12,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,1
462,1,1,16,1,1,1,3,1,1,4,0,1,1,0,0,1,1,1,0,4,3,3,1,2,5,0,10,9,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
463,1,1,15,0,0,1,2,2,2,2,0,1,1,0,0,1,1,1,0,4,1,3,1,3,4,0,11,10,11,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,1
464,1,1,15,0,0,1,3,1,2,4,0,0,1,0,0,0,1,1,0,4,4,2,2,3,3,6,15,15,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,1,1
465,1,0,16,1,1,1,3,1,2,4,0,0,1,0,0,1,1,1,0,4,3,2,1,1,5,2,13,11,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,0,0
466,1,0,15,1,1,1,4,2,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,3,0,11,9,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
467,1,1,15,0,1,1,1,1,1,2,0,1,1,0,0,0,1,1,1,3,3,4,2,4,5,2,13,11,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
468,1,0,16,1,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,5,0,13,13,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
469,1,1,16,1,1,1,3,3,1,2,0,1,1,0,1,1,1,1,0,4,3,3,2,4,5,4,11,11,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,1
470,1,0,15,1,1,1,4,3,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,3,5,0,11,11,11,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
471,1,0,15,1,1,1,4,0,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,1,0,12,11,11,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
472,1,1,16,1,1,1,2,2,1,4,0,0,0,0,0,1,1,1,1,5,2,3,1,3,3,1,13,13,13,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
473,1,0,17,1,1,1,2,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,3,0,9,9,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,True,0,0
474,1,1,16,1,1,1,3,4,1,2,0,0,1,0,0,1,1,1,0,2,4,3,1,2,3,14,12,11,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
475,1,0,15,1,1,1,2,3,1,1,0,1,1,0,1,0,1,1,1,3,2,2,1,3,3,0,11,11,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,False,0,1
476,1,0,15,1,1,1,2,3,1,3,0,1,0,0,0,0,1,1,0,5,3,2,1,2,5,2,10,9,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
477,1,1,15,1,0,1,3,2,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,1,5,4,12,11,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,0
478,1,0,15,1,0,1,2,2,2,2,0,0,0,1,1,1,1,1,0,5,3,3,1,3,4,2,13,12,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,1
479,1,1,15,1,1,1,1,1,1,2,0,0,1,0,1,0,1,1,0,4,3,2,2,3,4,2,13,12,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,1
480,1,1,15,1,1,1,4,4,2,2,0,0,0,0,0,1,1,1,1,4,4,4,2,3,5,4,12,11,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,False,0,1
481,1,1,16,1,0,1,2,2,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,2,6,13,11,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
482,1,1,15,1,1,1,4,2,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,1,4,15,15,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
483,1,0,16,1,1,1,2,2,2,2,0,0,0,0,1,0,1,1,0,4,4,2,1,1,3,6,12,10,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,False,1,0
484,1,0,16,1,0,0,4,4,1,2,0,0,1,0,0,1,1,0,0,4,1,3,3,5,5,6,9,9,10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,False,1,1
485,1,1,16,1,1,1,3,3,1,3,0,0,1,0,0,1,1,1,1,4,3,3,1,3,4,2,9,11,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,1
486,1,1,15,1,1,1,4,3,1,1,0,0,0,0,1,1,1,1,0,4,5,5,1,3,1,6,14,13,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,1
487,1,1,16,1,0,1,3,1,1,2,0,1,1,0,0,1,1,0,0,3,3,3,2,3,2,0,12,13,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,1
488,1,1,16,1,1,1,4,2,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,2,13,14,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,False,0,0
489,1,0,15,1,0,1,2,2,1,4,0,0,1,0,1,1,1,1,0,4,3,4,1,1,4,2,11,12,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,False,0,0
490,1,1,15,0,1,1,1,1,2,4,0,1,1,1,1,1,1,1,0,3,1,2,1,1,1,4,13,13,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
491,1,0,16,0,1,1,4,3,2,1,0,1,1,1,1,0,1,1,0,3,3,3,1,1,4,6,9,11,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,False,1,0
492,1,1,16,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,1,4,3,5,1,1,5,0,13,12,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
493,1,1,16,1,1,1,4,4,1,1,0,0,0,0,1,0,1,1,0,5,3,4,1,2,1,4,12,13,13,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,0,1
494,1,1,16,1,1,1,4,3,1,3,0,1,1,0,0,1,1,1,0,5,3,5,1,1,3,2,12,13,13,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False,0,0
495,1,0,16,1,1,1,4,4,1,1,0,1,1,0,1,1,1,1,0,4,5,5,5,5,4,12,9,9,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,False,1,1
496,1,0,16,1,1,1,4,4,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,1,4,0,16,16,16,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0
497,1,0,15,1,1,1,4,4,1,1,0,0,1,1,1,0,1,1,0,5,3,3,1,1,5,2,12,13,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
498,1,1,15,1,1,1,3,2,2,2,0,1,1,0,0,1,1,1,0,4,3,5,1,1,2,16,11,10,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,1,0
499,1,0,15,1,1,0,3,4,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,1,1,0,16,16,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
500,1,1,15,1,1,0,3,3,1,4,0,1,0,0,0,1,1,0,0,4,3,3,1,1,4,10,10,10,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,False,1,0
501,1,1,15,1,1,1,2,2,1,4,0,1,1,0,0,1,1,1,0,5,1,2,1,1,3,4,10,10,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
502,1,0,16,1,1,1,3,3,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,4,13,14,14,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,0
503,1,0,15,0,1,1,4,4,4,4,0,0,1,0,1,1,1,1,1,1,3,5,3,5,1,8,12,10,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,1,1
504,1,1,16,1,0,1,4,4,1,3,0,0,1,0,1,1,1,1,1,5,4,5,1,1,4,2,15,15,14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False,0,0
505,1,0,15,1,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,5,5,3,1,1,4,4,13,14,14,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,False,0,0
506,1,1,16,0,1,1,3,3,1,3,0,1,1,0,1,1,1,1,0,4,1,2,1,1,2,4,11,11,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,False,0,0
507,1,1,16,1,1,1,2,2,1,2,1,1,0,0,1,1,1,1,0,3,1,2,1,1,5,12,8,10,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,True,1,0
508,1,0,15,1,0,1,4,2,1,1,0,0,0,0,0,1,1,1,0,3,5,2,1,1,3,10,18,17,18,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,False,1,0
509,1,0,15,0,1,1,2,1,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,5,4,10,9,10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,0,0
510,1,0,16,1,1,1,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,5,6,16,14,14,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,False,1,1
511,1,0,15,1,1,1,4,4,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,2,4,16,15,16,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,0,0
512,1,0,16,1,1,1,3,3,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,5,6,14,14,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0
513,1,0,17,0,1,1,1,3,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,5,14,12,11,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,True,1,1
514,1,0,15,1,1,1,3,4,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,4,2,14,13,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,0,1
515,1,1,15,1,1,1,1,2,1,2,0,0,0,0,0,0,1,1,0,3,2,3,1,2,1,0,14,14,14,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
516,1,0,15,1,1,1,2,2,1,4,0,0,1,0,1,1,1,1,0,5,5,4,1,2,5,6,14,13,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,1
517,1,1,16,1,0,1,2,4,2,2,0,0,1,0,1,1,1,1,1,4,2,2,1,2,5,2,14,12,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,0,1
518,1,0,16,1,1,1,4,4,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,5,4,12,13,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
519,1,1,16,1,1,1,2,2,1,2,0,0,0,0,0,1,1,1,1,5,4,4,1,1,5,0,12,11,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
520,1,0,15,1,1,1,3,4,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,5,2,9,9,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,1
521,1,1,15,1,0,0,3,4,1,2,0,1,0,0,1,1,1,1,1,5,3,2,1,1,1,0,10,11,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0
522,1,1,19,1,1,1,0,1,1,2,2,0,1,0,0,0,0,0,0,3,4,2,1,1,5,0,9,10,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True,0,0
523,1,0,16,0,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,3,5,5,2,5,4,8,14,14,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,False,1,1
524,1,0,16,1,1,1,2,3,2,3,0,0,1,0,0,0,1,1,1,3,2,3,2,2,1,4,13,12,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
525,1,1,15,0,1,1,3,4,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,2,5,0,10,11,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,False,0,1
526,1,1,18,1,1,1,2,1,1,2,3,0,1,0,1,1,0,1,1,5,4,5,1,3,5,10,10,9,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,1,1
527,1,1,17,1,0,0,2,1,3,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,5,8,11,10,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
528,1,1,15,1,1,1,1,1,3,1,0,0,1,0,1,0,1,1,1,4,3,3,1,2,4,6,11,12,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,1,1
529,1,1,17,1,0,1,2,2,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,2,13,12,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,0,1
530,1,1,16,1,1,0,3,4,1,1,0,0,0,0,0,1,1,1,0,3,2,1,1,4,5,12,15,13,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,False,1,1
531,1,0,16,1,1,1,2,1,4,1,0,0,0,0,0,1,1,0,0,3,2,1,1,1,2,4,9,9,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
532,1,1,16,1,1,0,2,2,1,1,1,0,0,0,0,1,1,0,0,5,3,4,1,1,5,12,13,11,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,True,1,0
533,1,0,15,0,1,1,3,4,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,2,12,11,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False,0,0
534,1,1,15,1,1,1,4,4,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,5,4,13,14,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,False,0,0
535,1,0,17,0,1,1,3,4,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,2,10,9,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,1
536,1,1,16,0,1,1,1,1,4,2,0,0,1,0,0,1,1,0,0,5,1,3,1,1,3,0,14,13,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False,0,0
537,1,0,18,1,0,1,3,1,2,1,0,0,0,0,1,1,1,1,1,3,3,4,4,5,4,2,11,11,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False,0,1
538,1,1,18,1,1,0,3,2,1,3,0,0,1,0,1,0,1,1,1,4,3,3,5,1,5,10,12,11,11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,1,0
539,1,1,16,0,1,1,1,1,2,1,0,0,1,0,1,1,1,0,1,3,3,3,1,2,1,8,12,11,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,1,1
540,1,1,16,1,1,0,3,3,2,1,0,0,1,0,1,0,1,1,1,4,3,2,1,1,5,4,9,9,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False,0,0
541,1,0,16,1,0,1,1,1,1,2,2,0,0,0,0,1,1,0,1,4,4,4,1,3,5,0,10,10,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,True,0,1
542,1,1,15,1,1,1,4,4,2,1,0,0,0,0,1,1,1,1,0,4,3,2,1,1,5,6,13,14,14,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,False,1,0
543,1,1,15,0,1,1,1,1,3,1,1,0,0,0,1,1,1,1,1,5,5,5,1,1,1,2,8,9,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,True,0,0
544,1,0,15,1,1,1,4,3,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,6,9,11,11,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,False,1,0
545,1,1,15,1,1,0,3,3,1,2,0,0,0,0,0,0,1,0,1,1,3,2,2,3,1,24,9,8,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False,1,1
